"LaneID","Idx","Class","Type","TravelTime","StationID","Distance","X","NextID","Y","LaneNo","NameKor","GraphInfo","CityCode","TrainNum"
18,9,2,1,1140,128,8700,312837.6948,129,552626.398252,"1",동대문,,1000,10
18,10,2,1,1260,129,9500,312030.273716,130,552549.682853,"1",종로5가,,1000,10
18,11,2,1,1380,130,10400,311168.386404,131,552496.126389,"1",종로3가,,1000,10
18,12,2,1,1440,131,11200,310366.531339,132,552476.555236,"1",종각,,1000,10
18,13,2,1,1620,132,12200,309832.56504,133,551957.521737,"1",시청,,1000,10
18,14,2,1,1740,133,13300,309393.035321,134,550897.372553,"1",서울역,,1000,10
18,15,2,1,1920,134,15000,309276.960211,135,549206.06716,"1",남영,,1000,10
18,16,2,1,2040,135,16500,308667.170992,136,547997.065323,"1",용산,,1000,10
18,17,2,1,2220,136,19100,306636.738177,137,546291.257435,"1",노량진,,1000,10
18,18,2,1,2340,137,20600,305286.584169,138,546231.078136,"1",대방,,1000,10
18,19,2,1,2460,138,21400,304525.190617,139,546642.247005,"1",신길,,1000,10
18,20,2,1,2580,139,22400,303610.185281,140,546512.719183,"1",영등포,,1000,10
18,21,2,1,2760,140,23900,302202.222938,141,545778.913422,"1",신도림,,1000,10
18,22,2,1,2820,141,25000,301370.054118,172,545112.722998,"1",구로,,1000,10
18,23,2,1,3120,172,27400,301374.873656,173,542728.865942,"1",가산디지털단지,,1000,10
18,24,2,1,3360,173,29400,301947.98255,174,541030.549779,"1",독산,,1000,10
18,25,2,1,3540,174,30600,302346.523735,175,539855.314555,"1",금천구청,,1000,10
18,26,2,1,3720,175,32900,303048.230674,176,537573.459596,"1",석수,,1000,10
18,27,2,1,3840,176,34800,303580.706875,177,535837.665858,"1",관악,,1000,10
18,28,2,1,4020,177,37200,304812.660041,178,533864.511856,"1",안양,,1000,10
18,29,2,1,4200,178,39400,305935.752015,179,531910.063241,"1",명학,,1000,10
18,30,2,1,4380,179,40800,306613.787215,180,530545.909863,"1",금정,,1000,10
18,31,2,1,4560,180,43000,307043.539901,1181,528489.825069,"1",군포,,1000,10
18,32,2,1,4620,1181,44600,307019.291023,181,527341.084274,"1",당정,,1000,10
18,33,2,1,4740,181,47200,306965.614698,182,524818.603956,"1",의왕,,1000,10
18,34,2,1,4980,182,50100,308958.419498,183,522543.134794,"1",성균관대,,1000,10
18,35,2,1,5160,183,52700,310598.842461,184,520710.291183,"1",화서,,1000,10
18,36,2,1,5400,184,54800,311495.771048,185,518748.325392,"1",수원,,1000,10
18,37,2,1,5640,185,57700,312691.941286,186,516269.329032,"1",세류,,1000,10
18,38,2,1,5880,186,62000,314384.107904,1187,512108.151745,"1",병점,,1000,10
18,39,2,1,6060,1187,64200,316026.15828,1187,510852.201604,"1",서동탄,,1000,10
19,0,2,104,0,1629,0,293492.148362,1628,584230.459909,"104",문산,,1000,8
19,1,2,104,240,1628,4400,293873.456335,1627,579892.299049,"104",파주,,1000,8
19,2,2,104,420,1627,6500,293859.02952,1626,577762.228627,"104",월롱,,1000,8
19,3,2,104,660,1626,10600,292224.782033,1625,574442.789472,"104",금촌,,1000,8
19,4,2,104,810,1625,12700,291400.065745,1624,572809.494691,"104",금릉,,1000,8
19,5,2,104,1020,1624,15800,291509.849901,1636,569937.95738,"104",운정,,1000,8
19,6,2,104,1120,1636,17300,290989.264442,1623,568525.523024,"104",야당,,1000,8
19,7,2,104,1250,1623,19400,290942.044814,1622,566442.306729,"104",탄현,,1000,8
19,8,2,104,1400,1622,21100,291707.865324,1621,565112.984072,"104",일산,,1000,8
19,9,2,104,1550,1621,23000,293132.79669,1620,564003.903883,"104",풍산,,1000,8
19,10,2,104,1700,1620,24700,293822.82526,1619,562460.140653,"104",백마,,1000,8
19,11,2,104,1850,1619,26300,294449.239803,1618,561069.610726,"104",곡산,,1000,8
19,12,2,104,2000,1618,28000,295124.422568,1617,559550.572281,"104",대곡,,1000,8
19,13,2,104,2150,1617,29800,296100.915012,1616,558034.885365,"104",능곡,,1000,8
19,14,2,104,2300,1616,31300,297258.741151,1635,557286.044771,"104",행신,,1000,8
19,15,2,104,2400,1635,32250,298176.635959,1615,557294.896366,"104",강매,,1000,8
19,16,2,104,2560,1615,34720,300237.621623,1614,556266.565561,"104",화전,,1000,8
19,17,2,104,2770,1614,38120,302658.158441,1613,553749.690853,"104",수색,,1000,8
19,18,2,104,2890,1613,38720,303077.098872,1612,553373.048966,"104",디지털미디어시티,,1000,8
19,19,2,104,3040,1612,40420,304334.818133,1609,552371.012545,"104",가좌,,1000,8
19,20,2,104,3190,1609,42120,305488.358157,1608,551046.234683,"104",홍대입구,,1000,8
19,21,2,104,3310,1608,43120,306129.267555,1607,550521.470436,"104",서강대,,1000,8
19,22,2,104,3490,1607,45020,307589,1606,549434,"104",공덕,,1000,8
19,23,2,104,3640,1606,46020,308510.0014,1318,548992.7568,"104",효창공원앞,,1000,8
19,24,2,104,3830,1318,47520,308717.706486,198,547987.328238,"104",용산,,1000,8
19,25,2,104,4070,198,49420,309474.073502,197,547180.251577,"104",이촌,,1000,8
19,26,2,104,4220,197,51120,310770.790954,196,546860.434744,"104",서빙고,,1000,8
19,27,2,104,4400,196,53020,312605.439949,195,547923.178509,"104",한남,,1000,8
19,28,2,104,4550,195,54620,313462.241197,193,549138.547411,"104",옥수,,1000,8
19,29,2,104,4700,193,56420,314881.510288,192,550184.771762,"104",응봉,,1000,8
19,30,2,104,4820,192,57820,315253.082764,191,551463.483694,"104",왕십리,,1000,8
19,31,2,104,5030,191,60220,316134.891604,1317,553559.019887,"104",청량리,,1000,8
19,32,2,104,5210,1317,61620,317006.541355,1316,554576.334566,"104",회기,,1000,8
19,33,2,104,5390,1316,63420,318613.727226,1390,555141.771146,"104",중랑,,1000,8
19,34,2,104,5510,1390,64220,319376.064468,1315,555333.021939,"104",상봉,,1000,8
19,35,2,104,5630,1315,64820,320045.946182,1314,555609.429368,"104",망우,,1000,8
19,36,2,104,5810,1314,66520,321444.410717,1313,556412.003071,"104",양원,,1000,8
19,37,2,104,6050,1313,69720,324590.660786,1312,556023.643641,"104",구리,,1000,8
19,38,2,104,6230,1312,71420,326129.389519,1311,556603.728565,"104",도농,,1000,8
19,39,2,104,6470,1311,75420,329082.634816,1310,556079.915726,"104",양정,,1000,8
19,40,2,104,6680,1310,77420,330323.130416,1309,554140.674815,"104",덕소,,1000,8
19,41,2,104,6830,1309,78920,331549.614725,1308,553324.236606,"104",도심,,1000,8
19,42,2,104,7130,1308,83120,333384.309795,1307,549723.459957,"104",팔당,,1000,8
19,43,2,104,7430,1307,89520,339239.305664,1306,550492.950536,"104",운길산,,1000,8
19,44,2,104,7550,1306,91420,340898.699852,1305,549519.754467,"104",양수,,1000,8
19,45,2,104,7790,1305,96120,344753.951977,1304,547264.689838,"104",신원,,1000,8
19,46,2,104,8030,1304,99020,347112.007496,1303,546170.123291,"104",국수,,1000,8
19,47,2,104,8330,1303,103120,350976.861862,1394,545897.600007,"104",아신,,1000,8
19,48,2,104,8540,1394,105920,353696.03717,1302,545005.859891,"104",오빈,,1000,8
19,49,2,104,8720,1302,108120,355262.136062,1301,543511.607636,"104",양평,,1000,8
19,50,2,104,9020,1301,113920,360166.729989,1300,540813.252624,"104",원덕,,1000,8
19,51,2,104,9320,1300,118670,364311.451997,1299,542293.459768,"104",용문,,1000,8
19,52,2,104,9620,1299,122470,367436.5924,1299,541655.5937,"104",지평,,1000,8
100,0,2,100,0,1509,0,316106.05,1510,553576.18,"100",청량리,,1000,6
100,1,2,100,300,1510,2400,315278.120967,1511,551387.993164,"100",왕십리,,1000,6
100,2,2,100,480,1511,4600,315777.123727,1512,549476.070544,"100",서울숲,,1000,6
100,3,2,100,600,1512,6500,315393.676019,1513,547675.019437,"100",압구정로데오,,1000,6
100,4,2,100,720,1513,7700,315455.314909,1514,546503.951867,"100",강남구청,,1000,6
100,5,2,100,840,1514,8400,315646.473585,1515,545844.497004,"100",선정릉,,1000,6
100,6,2,100,960,1515,9100,316097.785839,1516,545172.468904,"100",선릉,,1000,6
100,7,2,100,1080,1516,10100,316448.493865,1517,544203.862281,"100",한티,,1000,6
100,8,2,100,1170,1517,10800,316649.388988,1518,543656.79766,"100",도곡,,1000,6
100,9,2,100,1260,1518,11400,317023.027839,1519,543174.483639,"100",구룡,,1000,6
100,10,2,100,1380,1519,12100,317645.005306,1520,543410.396754,"100",개포동,,1000,6
100,11,2,100,1470,1520,12700,318195.6615,1521,543646.935696,"100",대모산입구,,1000,6
100,12,2,100,1680,1521,15700,320707.402847,1522,543220.805602,"100",수서,,1000,6
100,13,2,100,1920,1522,18900,322953.604346,1523,541342.833304,"100",복정,,1000,6
100,14,2,100,2100,1523,21300,322924.85141,1524,538877.678543,"100",가천대,,1000,6
100,15,2,100,2220,1524,22300,323010.29288,1525,537884.451348,"100",태평,,1000,6
100,16,2,100,2340,1525,23200,323118.986417,1526,537026.83233,"100",모란,,1000,6
100,17,2,100,2520,1526,25500,323061.98236,1527,534718.315981,"100",야탑,,1000,6
100,18,2,100,2670,1527,27200,323011.656813,1528,533001.374469,"100",이매,,1000,6
100,19,2,100,2790,1528,28600,322555.704721,1529,531794.210915,"100",서현,,1000,6
100,20,2,100,2910,1529,29700,321749.025912,1530,531080.704807,"100",수내,,1000,6
100,21,2,100,3060,1530,31300,321193.489179,1531,529709.914974,"100",정자,,1000,6
100,22,2,100,3210,1531,33100,321249.7216,1532,528007.144,"100",미금,,1000,6
100,23,2,100,3330,1532,34200,321245.271644,1534,526800.956929,"100",오리,,1000,6
100,24,2,100,3540,1534,36000,321087.499979,1533,525109.191528,"100",죽전,,1000,6
100,25,2,100,3690,1533,37300,321149.06676,1535,523795.057476,"100",보정,,1000,6
100,26,2,100,3840,1535,38900,320907.924648,1536,522267.080495,"100",구성,,1000,6
100,27,2,100,3990,1536,40500,321395.364092,1537,520839.003788,"100",신갈,,1000,6
100,28,2,100,4140,1537,41900,321795.319945,1538,519673.257695,"100",기흥,,1000,6
100,29,2,100,4290,1538,43800,321140.005228,1539,518141.135609,"100",상갈,,1000,6
100,30,2,100,4470,1539,46600,318496.609498,1540,517909.827665,"100",청명,,1000,6
100,31,2,100,4590,1540,47700,317813.399178,1541,517032.711611,"100",영통,,1000,6
100,32,2,100,4710,1541,49200,316567.166567,1542,516409.946964,"100",망포,,1000,6
100,33,2,100,4890,1542,51000,315075.478032,1543,517218.632723,"100",매탄권선,,1000,6
100,34,2,100,5070,1543,52500,314223.134468,1544,518225.125352,"100",수원시청,,1000,6
100,35,2,100,5220,1544,53900,312889.722144,1545,518634.100397,"100",매교,,1000,6
100,36,2,100,5340,1545,55400,311578.830746,1545,518763.077529,"100",수원,,1000,6
101,0,2,101,0,4001,0,309167.769487,4002,550631.391932,"101",서울역,,1000,6
101,1,2,101,210,4002,3300,307576.879486,4003,549419.972489,"101",공덕,,1000,6
101,2,2,101,360,4003,6100,305356.035663,4004,551146.6382,"101",홍대입구,,1000,6
101,3,2,101,540,4004,9500,302915.794081,4020,553325.438304,"101",디지털미디어시티,,1000,6
101,4,2,101,960,4020,18100,296609.3115,4005,552128.418,"101",마곡나루,,1000,6
101,5,2,101,1200,4005,20400,294419.702484,4006,551728.215499,"101",김포공항,,1000,6
101,6,2,101,1560,4006,27000,288572.864461,4007,552916.206313,"101",계양,,1000,6
101,7,2,101,1890,4007,32500,283025.845052,4011,552714.438886,"101",검암,,1000,6
101,8,2,101,2130,4011,37300,278681.469124,4012,551351.65685,"101",청라국제도시,,1000,6
101,9,2,101,2610,4012,47600,269729.6956,4008,546557.2293,"101",영종,,1000,6
101,10,2,101,2790,4008,51100,267008.10342,4009,544465.874827,"101",운서,,1000,6
101,11,2,101,3030,4009,55400,265501.52778,4010,540747.306199,"101",공항화물청사,,1000,6
101,12,2,101,3240,4010,58000,263266.004191,4013,539497.703515,"101",인천공항1터미널,,1000,6
101,13,2,101,3600,4013,63800,261621.0974,4013,541908.0036,"101",인천공항2터미널,,1000,6
102,0,2,102,0,4101,0,263240.0504,4102,539532.0827,"102",인천공항1터미널,,1000,2
102,1,2,102,120,4102,501,263534.2238,4103,539096.8984,"102",장기주차장,,1000,2
102,2,2,102,240,4103,964,263798.717,4104,538717.2405,"102",합동청사,,1000,2
102,3,2,102,360,4104,1359,263898.0095,4105,538347.0203,"102",파라다이스시티,,1000,2
102,4,2,102,600,4105,4432,261613.3986,4106,537495.3599,"102",워터파크,,1000,2
102,5,2,102,720,4106,5583,260674.1633,4106,537018.2923,"102",용유,,1000,2
104,0,2,104,0,1629,0,293492.148362,1628,584230.459909,"104",문산,,1000,8
104,1,2,104,240,1628,4400,293873.456335,1627,579892.299049,"104",파주,,1000,8
104,2,2,104,420,1627,6500,293859.02952,1626,577762.228627,"104",월롱,,1000,8
104,3,2,104,660,1626,10600,292224.782033,1625,574442.789472,"104",금촌,,1000,8
104,4,2,104,810,1625,12700,291400.065745,1624,572809.494691,"104",금릉,,1000,8
104,5,2,104,1020,1624,15800,291509.849901,1636,569937.95738,"104",운정,,1000,8
104,6,2,104,1120,1636,17300,290989.264442,1623,568525.523024,"104",야당,,1000,8
104,7,2,104,1250,1623,19400,290942.044814,1622,566442.306729,"104",탄현,,1000,8
104,8,2,104,1400,1622,21100,291707.865324,1621,565112.984072,"104",일산,,1000,8
104,9,2,104,1550,1621,23000,293132.79669,1620,564003.903883,"104",풍산,,1000,8
104,10,2,104,1700,1620,24700,293822.82526,1619,562460.140653,"104",백마,,1000,8
104,11,2,104,1850,1619,26300,294449.239803,1618,561069.610726,"104",곡산,,1000,8
104,12,2,104,2000,1618,28000,295124.422568,1617,559550.572281,"104",대곡,,1000,8
104,13,2,104,2150,1617,29800,296100.915012,1616,558034.885365,"104",능곡,,1000,8
104,14,2,104,2300,1616,31300,297258.741151,1635,557286.044771,"104",행신,,1000,8
104,15,2,104,2400,1635,32250,298176.635959,1615,557294.896366,"104",강매,,1000,8
104,16,2,104,2560,1615,34720,300237.621623,1614,556266.565561,"104",화전,,1000,8
104,17,2,104,2770,1614,38120,302658.158441,1613,553749.690853,"104",수색,,1000,8
104,18,2,104,2890,1613,38720,303077.098872,1612,553373.048966,"104",디지털미디어시티,,1000,8
104,19,2,104,3040,1612,40420,304334.818133,1611,552371.012545,"104",가좌,,1000,8
104,20,2,104,3250,1611,43120,306750.170208,1610,551362.070199,"104",신촌,,1000,8
104,21,2,104,3760,1610,46220,309309.9829,1610,550958.2397,"104",서울역,,1000,8
107,0,2,107,0,1701,0,321876.280202,1702,519650.689553,"107",기흥,,1000,1
107,1,2,107,60,1702,1000,322683.54111,1703,519056.154479,"107",강남대,,1000,1
107,2,2,107,180,1703,2000,323626.49533,1704,518999.696311,"107",지석,,1000,1
107,3,2,107,240,1704,2900,324260.160841,1705,519571.76816,"107",어정,,1000,1
107,4,2,107,360,1705,4100,325049.871149,1706,518916.985075,"107",동백,,1000,1
107,5,2,107,480,1706,5200,325640.310729,1707,517991.921319,"107",초당,,1000,1
107,6,2,107,600,1707,7800,326391.538674,1708,515907.662126,"107",삼가,,1000,1
107,7,2,107,720,1708,8800,327339.703724,1709,515602.281767,"107",시청.용인대,,1000,1
107,8,2,107,840,1709,9800,328353.622955,1710,515440.041646,"107",명지대,,1000,1
107,9,2,107,900,1710,10500,329095.83536,1711,515350.442363,"107",김량장,,1000,1
107,10,2,107,960,1711,11400,330016.891965,1712,515408.982386,"107",운동장.송담대,,1000,1
107,11,2,107,1020,1712,12300,330477.617252,1713,516154.586989,"107",고진,,1000,1
107,12,2,107,1140,1713,14000,330873.438313,1714,517742.183238,"107",보평,,1000,1
107,13,2,107,1260,1714,15000,330449.673475,1715,518658.405103,"107",둔전,,1000,1
107,14,2,107,1500,1715,17600,330987.144811,1715,520674.284571,"107",전대.에버랜드,,1000,1
108,0,2,108,0,1806,0,316134.909269,1807,553559.019709,"108",청량리,,1000,8
108,1,2,108,180,1807,1400,316977.776323,1808,554558.889242,"108",회기,,1000,8
108,2,2,108,360,1808,3200,318636.894016,1810,555147.301943,"108",중랑,,1000,8
108,3,2,108,480,1810,4000,319376.064511,1811,555333.026379,"108",상봉,,1000,8
108,4,2,108,600,1811,4600,319991.702935,1812,555686.892057,"108",망우,,1000,8
108,5,2,108,780,1812,6700,321028.025796,1813,557105.935571,"108",신내,,1000,8
108,6,2,108,960,1813,9300,322067.920954,1814,559457.970121,"108",갈매,,1000,8
108,7,2,108,1080,1814,10700,323171.174515,1815,560344.992554,"108",별내,,1000,8
108,8,2,108,1260,1815,12300,324646.742194,1816,561008.026155,"108",퇴계원,,1000,8
108,9,2,108,1440,1816,15600,327559.859281,1817,561295.918421,"108",사릉,,1000,8
108,10,2,108,1680,1817,19200,330290.595787,1818,559748.398402,"108",금곡,,1000,8
108,11,2,108,1920,1818,23200,333528.276057,1819,561476.748407,"108",평내호평,,1000,8
108,12,2,108,2160,1819,27400,337143.735141,1820,562089.762806,"108",천마산,,1000,8
108,13,2,108,2280,1820,29600,339459.732567,1821,561383.378699,"108",마석,,1000,8
108,14,2,108,2640,1821,37000,345472.263893,1822,564819.221422,"108",대성리,,1000,8
108,15,2,108,3060,1822,44500,349650.543511,1823,570491.518451,"108",청평,,1000,8
108,16,2,108,3300,1823,49300,352129.913941,1824,574311.97983,"108",상천,,1000,8
108,17,2,108,3720,1824,56400,357113.107719,1825,579220.664688,"108",가평,,1000,8
108,18,2,108,4080,1825,61100,361264.868145,1826,581150.432245,"108",굴봉산,,1000,8
108,19,2,108,4260,1826,64000,364024.107552,1827,581004.057356,"108",백양리,,1000,8
108,20,2,108,4740,1827,69300,367971.578694,1828,578196.047741,"108",강촌,,1000,8
108,21,2,108,5160,1828,76700,375042.272558,1829,579586.139184,"108",김유정,,1000,8
108,22,2,108,5460,1829,82600,375890.046444,1830,584643.991016,"108",남춘천,,1000,8
108,23,2,108,5700,1830,85300,375266.788293,1830,586900.648264,"108",춘천,,1000,8
109,0,2,109,0,1910,0,314278.222012,1911,544248.726032,"109",강남,,1000,6
109,1,2,109,101,1911,1500,314834.84602,1912,542828.052398,"109",양재,,1000,6
109,2,2,109,204,1912,3100,315132.283912,1913,541309.488935,"109",양재시민의숲,,1000,6
109,3,2,109,354,1913,6000,316557.94578,1914,538876.011239,"109",청계산입구,,1000,6
109,4,2,109,717,1914,14200,321493.206112,1915,532899.186376,"109",판교,,1000,6
109,5,2,109,881,1915,17300,321226.008822,1916,529871.483893,"109",정자,,1000,6
109,6,2,109,1006,1916,19200,321248.459973,1917,527929.653387,"109",미금,,1000,6
109,7,2,109,1136,1917,20800,320697.911666,1918,526579.29044,"109",동천,,1000,6
109,8,2,109,1279,1918,22900,319954.151809,1919,524886.492173,"109",수지구청,,1000,6
109,9,2,109,1404,1919,24600,318677.665735,1920,523908.568385,"109",성복,,1000,6
109,10,2,109,1557,1920,26700,317680.21454,1921,522179.139666,"109",상현,,1000,6
109,11,2,109,1723,1921,29100,316107.260335,1922,521143.135264,"109",광교중앙(아주대),,1000,6
109,12,2,109,1904,1922,31100,315461.104433,1922,522667.396476,"109",광교(경기대),,1000,6
110,0,2,110,0,11001,0,316707.437645,11002,569816.00858,"110",발곡,,1000,2
110,1,2,110,83,11002,824,316193.785961,11003,569601.865844,"110",회룡,,1000,2
110,2,2,110,156,11003,1653,315894.434974,11004,570024.532486,"110",범골,,1000,2
110,3,2,110,220,11004,2268,315873.319487,11005,570978.196326,"110",경전철의정부,,1000,2
110,4,2,110,290,11005,3217,315130.870186,11006,571191.77833,"110",의정부시청,,1000,2
110,5,2,110,372,11006,4137,315334.211723,11007,571638.404011,"110",흥선,,1000,2
110,6,2,110,439,11007,4764,316440.04027,11008,571671.482531,"110",의정부중앙,,1000,2
110,7,2,110,518,11008,5871,317086.549837,11009,571840.844735,"110",동오,,1000,2
110,8,2,110,588,11009,6608,317690.32072,11010,572234.413473,"110",새말,,1000,2
110,9,2,110,648,11010,7715,318381.770966,11011,572438.90211,"110",경기도청북부청사,,1000,2
110,10,2,110,707,11011,8430,318885.292386,11012,572792.017171,"110",효자,,1000,2
110,11,2,110,763,11012,9060,319460.056807,11013,572401.722163,"110",곤제,,1000,2
110,12,2,110,831,11013,9832,319573.204862,11014,571530.670793,"110",어룡,,1000,2
110,13,2,110,904,11014,10736,319743.581474,11015,570925.852846,"110",송산,,1000,2
110,14,2,110,960,11015,11366,319889.537362,11015,570503.189239,"110",탑석,,1000,2
111,0,2,111,0,11121,0,288478.431774,11150,529713.621477,"111",오이도,,1000,6
111,1,2,111,150,11150,1900,289090.370046,11122,531624.37349,"111",달월,,1000,6
111,2,2,111,270,11122,3600,288903.983405,11123,532887.492403,"111",월곶,,1000,6
111,3,2,111,360,11123,4900,288067.480154,11124,533965.369746,"111",소래포구,,1000,6
111,4,2,111,450,11124,5900,287089.694963,11125,533942.763028,"111",인천논현,,1000,6
111,5,2,111,540,11125,7200,285868.188519,11126,534068.379176,"111",호구포,,1000,6
111,6,2,111,630,11126,8500,284687.060803,11127,534767.241764,"111",남동인더스파크,,1000,6
111,7,2,111,720,11127,9500,283915.876319,11128,535378.683328,"111",원인재,,1000,6
111,8,2,111,810,11128,10400,283267.439446,11129,535896.144904,"111",연수,,1000,6
111,9,2,111,1020,11129,13000,281114.164076,11131,537253.178066,"111",송도,,1000,6
111,10,2,111,1170,11131,15360,280734.104917,11132,539305.714169,"111",인하대,,1000,6
111,11,2,111,1320,11132,17325,279707.943143,11133,540735.833004,"111",숭의,,1000,6
111,12,2,111,1470,11133,18807,278523.8196,11134,541589.6138,"111",신포,,1000,6
111,13,2,111,1590,11134,19932,277906.3001,11134,542488.5024,"111",인천,,1000,6
112,0,2,112,0,11221,0,321441.475371,11222,532893.674249,"112",판교,,1000,4
112,1,2,112,150,11222,1500,322960.449308,11223,532877.749471,"112",이매,,1000,4
112,2,2,112,480,11223,8400,329679.931125,11224,534372.43391,"112",삼동,,1000,4
112,3,2,112,780,11224,13300,334075.844038,11225,533253.576793,"112",경기광주,,1000,4
112,4,2,112,1020,11225,18300,338198.009526,11226,530382.523785,"112",초월,,1000,4
112,5,2,112,1290,11226,23200,342271.45781,11227,527815.788789,"112",곤지암,,1000,4
112,6,2,112,1620,11227,30100,347479.754942,11228,523894.246587,"112",신둔도예촌,,1000,4
112,7,2,112,1980,11228,37500,350715.488484,11229,518183.868347,"112",이천,,1000,4
112,8,2,112,2220,11229,42000,354985.504296,11230,517736.834868,"112",부발,,1000,4
112,9,2,112,2610,11230,49400,362139.044182,11231,521388.517925,"112",세종대왕릉,,1000,4
112,10,2,112,2910,11231,54800,367259.559832,11231,520173.266755,"112",여주,,1000,4
113,0,2,113,0,11333,0,313916.575908,11332,553137.490762,"113",신설동,,1000,2
113,1,2,113,93,11332,1000,313602.75699,11331,554090.224798,"113",보문,,1000,2
113,2,2,113,176,11331,1900,313346.18062,11330,554914.320492,"113",성신여대입구,,1000,2
113,3,2,113,272,11330,3100,313087.905689,11329,556053.715194,"113",정릉,,1000,2
113,4,2,113,379,11329,4300,312635.97747,11328,557103.835625,"113",북한산보국문,,1000,2
113,5,2,113,505,11328,5500,313116.556596,11327,558006.578206,"113",솔샘,,1000,2
113,6,2,113,587,11327,6300,313728.69957,11326,558119.740578,"113",삼양사거리,,1000,2
113,7,2,113,656,11326,7000,313528.319557,11325,558741.352491,"113",삼양,,1000,2
113,8,2,113,729,11325,7800,313479.125817,11324,559540.568855,"113",화계,,1000,2
113,9,2,113,804,11324,8600,313425.825488,11323,560367.04594,"113",가오리,,1000,2
113,10,2,113,885,11323,9500,313158.606293,11322,561252.809186,"113","4.19민주묘지",,1000,2
113,11,2,113,954,11322,10200,313131.006359,11321,561978.314794,"113",솔밭공원,,1000,2
113,12,2,113,1029,11321,11000,313096.631942,11321,562740.266195,"113",북한산우이,,1000,2
114,0,2,114,0,11421,0,293622.764652,11422,543027.280797,"114",소사,,1000,4
114,1,2,114,150,11422,1700,293806.834765,11423,541383.448976,"114",소새울,,1000,4
114,2,2,114,270,11423,3800,293399.245277,11424,539358.899113,"114",시흥대야,,1000,4
114,3,2,114,390,11424,5200,292830.344226,11425,538123.323736,"114",신천,,1000,4
114,4,2,114,600,11425,8500,292885.899662,11427,534868.414739,"114",신현,,1000,4
114,5,2,114,840,11427,12100,294448.0829,11428,531718.332431,"114",시흥시청,,1000,4
114,6,2,114,960,11428,13400,294680.437508,11429,530441.24725,"114",시흥능곡,,1000,4
114,7,2,114,1110,11429,15800,294710.991825,11430,528098.46805,"114",달미,,1000,4
114,8,2,114,1230,11430,17400,294743.824959,11431,526489.585631,"114",선부,,1000,4
114,9,2,114,1380,11431,19100,294547.504359,11432,524892.804676,"114",초지,,1000,4
114,10,2,114,1500,11432,20500,293447.898064,11433,524146.839436,"114",원곡,,1000,4
114,11,2,114,1620,11433,22000,292642.640638,11433,522986.097014,"114",원시,,1000,4
115,0,2,115,0,11511,0,277946.051981,11512,560824.187479,"115",양촌,,1000,2
115,1,2,115,180,11512,1400,279165.597575,11513,561218.360373,"115",구래,,1000,2
115,2,2,115,360,11513,3000,280560.251836,11514,560691.120622,"115",마산,,1000,2
115,3,2,115,540,11514,5600,282738.559265,11515,561023.295236,"115",장기,,1000,2
115,4,2,115,660,11515,7300,284060.452323,11516,562090.331252,"115",운양,,1000,2
115,5,2,115,900,11516,10700,285961.543945,11517,559599.743866,"115",걸포북변,,1000,2
115,6,2,115,1020,11517,12500,287181.914379,11518,558324.976685,"115",사우(김포시청),,1000,2
115,7,2,115,1140,11518,14100,288300.337468,11519,557425.537162,"115",풍무,,1000,2
115,8,2,115,1380,11519,17700,291613.888329,11520,556148.250605,"115",고촌,,1000,2
115,9,2,115,1740,11520,23600,294367.247742,11520,551791.910253,"115",김포공항,,1000,2
200,0,2,1,0,135,0,308667.170992,136,547997.065323,"200",용산,,1000,10
200,1,2,1,210,136,2600,306636.738177,137,546291.257435,"200",노량진,,1000,10
200,2,2,1,360,137,4100,305286.584169,138,546231.078136,"200",대방,,1000,10
200,3,2,1,450,138,4900,304525.190617,139,546642.247005,"200",신길,,1000,10
200,4,2,1,600,139,5900,303610.185281,140,546512.719183,"200",영등포,,1000,10
200,5,2,1,750,140,7400,302202.222938,141,545778.913422,"200",신도림,,1000,10
200,6,2,1,900,141,8500,301370.054118,143,545112.722998,"200",구로,,1000,10
200,7,2,1,1200,143,10900,299258.367478,146,544227.013667,"200",개봉,,1000,10
200,8,2,1,1380,146,15400,295090.504368,148,543216.231651,"200",역곡,,1000,10
200,9,2,1,1560,148,18000,292547.603467,150,543131.829844,"200",부천,,1000,10
200,10,2,1,1740,150,20700,289922.413083,152,543560.488769,"200",송내,,1000,10
200,11,2,1,1920,152,23400,287408.064628,154,543797.39355,"200",부평,,1000,10
200,12,2,1,2160,154,26600,285460.631951,156,541760.689258,"200",동암,,1000,10
200,13,2,1,2370,156,29000,283436.314973,158,541141.78618,"200",주안,,1000,10
200,14,2,1,2490,158,31000,281409.994133,160,541366.700954,"200",제물포,,1000,10
200,15,2,1,2640,160,33600,279250.624183,160,542352.989131,"200",동인천,,1000,10
201,0,2,1,0,135,0,308667.170992,136,547997.065323,"201",용산,,1000,10
201,1,2,1,210,136,2600,306636.738177,137,546291.257435,"201",노량진,,1000,10
201,2,2,1,360,137,4100,305286.584169,138,546231.078136,"201",대방,,1000,10
201,3,2,1,450,138,4900,304525.190617,139,546642.247005,"201",신길,,1000,10
201,4,2,1,600,139,5900,303610.185281,140,546512.719183,"201",영등포,,1000,10
201,5,2,1,750,140,7400,302202.222938,141,545778.913422,"201",신도림,,1000,10
201,6,2,1,900,141,8500,301370.054118,172,545112.722998,"201",구로,,1000,10
201,7,2,1,1170,172,10900,301374.873656,177,542728.865942,"201",가산디지털단지,,1000,10
