LaneNo,source,target
100,11428_한성여객종점,11387_노원평생학습관
100,11387_노원평생학습관,11374_서울시립북서울미술관
100,11374_서울시립북서울미술관,308_중계역
100,308_중계역,11378_중계3단지목련아파트
100,11378_중계3단지목련아파트,11380_목련아파트상가
100,11380_목련아파트상가,11381_중계목화아파트4단지
100,11381_중계목화아파트4단지,11438_노원경찰서
100,11438_노원경찰서,11436_하계1동주민센터
100,11436_하계1동주민센터,11434_골마을근린공원
100,11434_골마을근린공원,333_하계역
100,333_하계역,11454_하계우성아파트
100,11454_하계우성아파트,11452_하계극동아파트
100,11452_하계극동아파트,11339_월계보건지소
100,11339_월계보건지소,11311_인덕대학
100,11311_인덕대학,11310_월계주공108동앞롯데캐슬루나아파트
100,11310_월계주공108동앞롯데캐슬루나아파트,9186_오현초등학교
100,9186_오현초등학교,9312_꿈의숲주차장입구
100,9312_꿈의숲주차장입구,9187_북서울꿈의숲
100,9187_북서울꿈의숲,9188_송중동한일유엔아이
100,9188_송중동한일유엔아이,9189_창문여고앞
100,9189_창문여고앞,9190_숭곡초등학교입구
100,9190_숭곡초등학교입구,8001_길음2동주민센터
100,8001_길음2동주민센터,8003_길음뉴타운
100,8003_길음뉴타운,8005_미아리고개.미아리예술극장
100,8005_미아리고개.미아리예술극장,8007_돈암사거리.성신여대입구
100,8007_돈암사거리.성신여대입구,8009_삼선교.한성대학교
100,8009_삼선교.한성대학교,1005_혜화동로터리.여운형활동터
100,1005_혜화동로터리.여운형활동터,1003_명륜3가.성대입구
100,1003_명륜3가.성대입구,1002_창경궁.서울대학교병원
100,1002_창경궁.서울대학교병원,1198_원남동
100,1198_원남동,1247_광장시장
100,1247_광장시장,2162_을지로4가
100,2162_을지로4가,2160_을지로3가
100,2160_을지로3가,2158_을지로2가.기업은행본점.서울노동청
100,2158_을지로2가.기업은행본점.서울노동청,2140_롯데백화점
100,2140_롯데백화점,2127_북창동.남대문시장
100,2127_북창동.남대문시장,2008_숭례문
100,2008_숭례문,181_서울역
100,181_서울역,3012_갈월동
100,3012_갈월동,206_숙대입구역
100,206_숙대입구역,160_삼각지역
100,160_삼각지역,3006_용산우체국
100,3006_용산우체국,224_신용산역
100,224_신용산역,3002_한강대교북단.LG유플러스
100,3002_한강대교북단.LG유플러스,3214_이촌동동부센트레빌
100,3214_이촌동동부센트레빌,3216_이촌1동충신교회앞
100,3216_이촌1동충신교회앞,287_이촌역
100,287_이촌역,3220_신용산초등학교.중경고등학교
100,3220_신용산초등학교.중경고등학교,3222_이촌동점보아파트
100,3222_이촌동점보아파트,3224_금강병원.반도아파트
100,3224_금강병원.반도아파트,3226_서빙고신동아아파트
100,3226_서빙고신동아아파트,178_서빙고역
100,178_서빙고역,3155_한강중학교
100,3155_한강중학교,3153_용산구청
100,3153_용산구청,3154_용산구청
100,3154_용산구청,3269_한강중학교
100,3269_한강중학교,3270_금호베스트빌앞
100,3270_금호베스트빌앞,3336_서빙고초등학교
100,3336_서빙고초등학교,178_서빙고역
100,178_서빙고역,3225_서빙고신동아아파트
100,3225_서빙고신동아아파트,3223_이촌동현대아파트
100,3223_이촌동현대아파트,3221_중경고등학교.이촌동강촌아파트
100,3221_중경고등학교.이촌동강촌아파트,3219_신용산초등학교
100,3219_신용산초등학교,287_이촌역
100,287_이촌역,3215_이촌동두산위브트레지움.한강대우아파트
100,3215_이촌동두산위브트레지움.한강대우아파트,3001_한강대교북단.LG유플러스
100,3001_한강대교북단.LG유플러스,224_신용산역
100,224_신용산역,3005_용산우체국
100,3005_용산우체국,160_삼각지역
100,160_삼각지역,206_숙대입구역
100,206_숙대입구역,3011_갈월동
100,3011_갈월동,181_서울역
100,181_서울역,2219_남대문시장앞.이회영활동터
100,2219_남대문시장앞.이회영활동터,2142_롯데영프라자
100,2142_롯데영프라자,2156_을지로입구.로얄호텔
100,2156_을지로입구.로얄호텔,2159_을지로2가.파인에비뉴
100,2159_을지로2가.파인에비뉴,2161_을지로3가
100,2161_을지로3가,2163_을지로4가.베스트웨스턴국도
100,2163_을지로4가.베스트웨스턴국도,2166_을지로5가.중부시장
100,2166_을지로5가.중부시장,2169_을지로6가.국립중앙의료원
100,2169_을지로6가.국립중앙의료원,2170_광희동
100,2170_광희동,2206_퇴계로6가
100,2206_퇴계로6가,2168_을지로5가.훈련원종합체육관
100,2168_을지로5가.훈련원종합체육관,2167_방산시장.훈련원종합체육관
100,2167_방산시장.훈련원종합체육관,1212_종로5가
100,1212_종로5가,1205_종로5가.효제초등학교
100,1205_종로5가.효제초등학교,1204_종로5가.효제동.김상옥의거터
100,1204_종로5가.효제동.김상옥의거터,1219_방송통신대.이화장
100,1219_방송통신대.이화장,345_혜화역
100,345_혜화역,8010_삼선교.한성대학교.조소앙활동터
100,8010_삼선교.한성대학교.조소앙활동터,8008_돈암사거리.성신여대입구
100,8008_돈암사거리.성신여대입구,8006_미아리고개.미아리예술극장
100,8006_미아리고개.미아리예술극장,8004_길음뉴타운
100,8004_길음뉴타운,8002_길음2동주민센터
100,8002_길음2동주민센터,8101_숭곡초교입구
100,8101_숭곡초교입구,8102_창문여고
100,8102_창문여고,8103_동방고개
100,8103_동방고개,8104_장위동그린빌아파트
100,8104_장위동그린빌아파트,8105_북서울꿈의숲
100,8105_북서울꿈의숲,8106_장월초등학교
100,8106_장월초등학교,11337_롯데캐슬루나아파트
100,11337_롯데캐슬루나아파트,11338_인덕대앞
100,11338_인덕대앞,11340_월계보건지소
100,11340_월계보건지소,11453_하계시영아파트
100,11453_하계시영아파트,11455_하계장미아파트
100,11455_하계장미아파트,11425_하계미성아파트.을지병원
100,11425_하계미성아파트.을지병원,11429_한성여객종점
100,11429_한성여객종점,11433_대진고등학교
100,11433_대진고등학교,11435_서울온천
100,11435_서울온천,11437_노원경찰서.혜성여고
100,11437_노원경찰서.혜성여고,11442_하계현대아파트
100,11442_하계현대아파트,11358_롯데마트
100,11358_롯데마트,11377_상명초등학교
100,11377_상명초등학교,11375_중계건영2차아파트
100,11375_중계건영2차아파트,308_중계역
100,308_중계역,11444_하계한신청구아파트
100,11444_하계한신청구아파트,11489_한성여객종점
101,153_북한산우이역,9103_우이동성원아파트
101,9103_우이동성원아파트,10200_쌍문동청한빌라
101,10200_쌍문동청한빌라,10202_쌍문동우이빌라
101,10202_쌍문동우이빌라,10204_초당초등학교
101,10204_초당초등학교,10206_방학동우성아파트
101,10206_방학동우성아파트,10747_청구아파트
101,10747_청구아파트,10210_쌍문동성원아파트
101,10210_쌍문동성원아파트,10212_쌍문동한양.현대아파트
101,10212_쌍문동한양.현대아파트,10214_쌍문동삼익금호1차아파트
101,10214_쌍문동삼익금호1차아파트,10216_도봉구보건소앞
101,10216_도봉구보건소앞,10013_도봉구민회관.도봉문화원
101,10013_도봉구민회관.도봉문화원,231_쌍문역
101,231_쌍문역,10017_우이1교앞
101,10017_우이1교앞,9001_수유3동우체국
101,9001_수유3동우체국,204_수유역
101,204_수유역,9005_수유시장.성신여대미아캠퍼스앞
101,9005_수유시장.성신여대미아캠퍼스앞,134_미아역
101,134_미아역,9009_도봉세무서.성북시장
101,9009_도봉세무서.성북시장,133_미아사거리역
101,133_미아사거리역,8148_성가복지병원
101,8148_성가복지병원,8150_종암사거리입구
101,8150_종암사거리입구,8152_종암동주민센터
101,8152_종암동주민센터,8154_숭례초교
101,8154_숭례초교,8156_고대앞
101,8156_고대앞,8157_우신향병원
101,8157_우신향병원,8158_안암오거리
101,8158_안암오거리,8159_대광초교
101,8159_대광초교,1243_신설동로터리
101,1243_신설동로터리,1044_동묘앞
101,1044_동묘앞,1037_동대문
101,1037_동대문,1022_종로6가.동대문종합시장
101,1022_종로6가.동대문종합시장,1020_종로5가.광장시장
101,1020_종로5가.광장시장,1018_종로4가.종묘
101,1018_종로4가.종묘,1016_종로3가.탑골공원
101,1016_종로3가.탑골공원,1014_종로2가
101,1014_종로2가,1012_종로1가
101,1012_종로1가,1010_광화문
101,1010_광화문,1123_서울역사박물관.경교장.강북삼성병원
101,1123_서울역사박물관.경교장.강북삼성병원,1165_강북삼성병원
101,1165_강북삼성병원,13252_서대문경찰서
101,13252_서대문경찰서,2133_서소문
101,2133_서소문,2137_서울신문사
101,2137_서울신문사,1011_종로1가
101,1011_종로1가,1013_종로2가
101,1013_종로2가,1015_종로3가.탑골공원
101,1015_종로3가.탑골공원,1017_종로4가.종묘
101,1017_종로4가.종묘,1019_종로5가.광장시장
101,1019_종로5가.광장시장,1021_종로6가.동대문종합시장
101,1021_종로6가.동대문종합시장,99_동대문역
101,99_동대문역,1041_동묘앞
101,1041_동묘앞,223_신설동역
101,223_신설동역,6178_대광고등학교앞
101,6178_대광고등학교앞,6177_안암오거리
101,6177_안암오거리,6176_우신향병원
101,6176_우신향병원,6175_고려대학교앞
101,6175_고려대학교앞,8155_숭례초등학교
101,8155_숭례초등학교,8153_종암동주민센터
101,8153_종암동주민센터,8151_종암사거리입구
101,8151_종암사거리입구,8149_성가복지병원
101,8149_성가복지병원,133_미아사거리역
101,133_미아사거리역,9010_도봉세무서.성북시장
101,9010_도봉세무서.성북시장,134_미아역
101,134_미아역,9006_수유시장.성신여대미아캠퍼스앞
101,9006_수유시장.성신여대미아캠퍼스앞,204_수유역
101,204_수유역,9002_수유3동우체국
101,9002_수유3동우체국,10127_우이1교앞
101,10127_우이1교앞,231_쌍문역
101,231_쌍문역,10119_함석헌기념관.정의여중고
101,10119_함석헌기념관.정의여중고,10121_도봉구민회관.도봉문화원
101,10121_도봉구민회관.도봉문화원,10217_도봉구보건소앞
101,10217_도봉구보건소앞,10215_쌍문동금호1차삼익아파트
101,10215_쌍문동금호1차삼익아파트,10213_쌍문동현대.한양아파트
101,10213_쌍문동현대.한양아파트,10211_쌍문동성원아파트
101,10211_쌍문동성원아파트,10564_청구아파트
101,10564_청구아파트,10207_방학동우성.청구아파트
101,10207_방학동우성.청구아파트,10205_초당초등학교
101,10205_초당초등학교,10203_쌍문동우이빌라
101,10203_쌍문동우이빌라,10201_쌍문동청한빌라
101,10201_쌍문동청한빌라,10325_동아운수앞
101,10325_동아운수앞,9104_우이동성원아파트
102,11193_온곡중학교.노원중앙도서관,11208_상계초등학교
102,11208_상계초등학교,69_노원역
102,69_노원역,11244_상계주공3단지
102,11244_상계주공3단지,11245_상계주공2단지
102,11245_상계주공2단지,11246_상계주공1단지
102,11246_상계주공1단지,11372_어린이교통공원
102,11372_어린이교통공원,11248_마들근린공원.노원에코센터
102,11248_마들근린공원.노원에코센터,10279_창동주공17단지
102,10279_창동주공17단지,10242_창동주공4단지
102,10242_창동주공4단지,10245_도봉문화정보도서관
102,10245_도봉문화정보도서관,10247_창림초교창동신창아파트앞
102,10247_창림초교창동신창아파트앞,10249_국립현대미술관창동레지던시
102,10249_국립현대미술관창동레지던시,10331_신창.창동시장
102,10331_신창.창동시장,10251_창동서울탁주앞
102,10251_창동서울탁주앞,9152_번동사거리
102,9152_번동사거리,9150_북부시장입구
102,9150_북부시장입구,9148_강북경찰서입구
102,9148_강북경찰서입구,9267_수유사거리
102,9267_수유사거리,9005_수유시장.성신여대미아캠퍼스앞
102,9005_수유시장.성신여대미아캠퍼스앞,134_미아역
102,134_미아역,9009_도봉세무서.성북시장
102,9009_도봉세무서.성북시장,133_미아사거리역
102,133_미아사거리역,8001_길음2동주민센터
102,8001_길음2동주민센터,8003_길음뉴타운
102,8003_길음뉴타운,8005_미아리고개.미아리예술극장
102,8005_미아리고개.미아리예술극장,8007_돈암사거리.성신여대입구
102,8007_돈암사거리.성신여대입구,8009_삼선교.한성대학교
102,8009_삼선교.한성대학교,1005_혜화동로터리.여운형활동터
102,1005_혜화동로터리.여운형활동터,1003_명륜3가.성대입구
102,1003_명륜3가.성대입구,1002_창경궁.서울대학교병원
102,1002_창경궁.서울대학교병원,1218_현대그룹빌딩
102,1218_현대그룹빌딩,1225_이화동
102,1225_이화동,1215_충신동
102,1215_충신동,1214_동대문
102,1214_동대문,1205_종로5가.효제초등학교
102,1205_종로5가.효제초등학교,1204_종로5가.효제동.김상옥의거터
102,1204_종로5가.효제동.김상옥의거터,1219_방송통신대.이화장
102,1219_방송통신대.이화장,345_혜화역
102,345_혜화역,8010_삼선교.한성대학교.조소앙활동터
102,8010_삼선교.한성대학교.조소앙활동터,8008_돈암사거리.성신여대입구
102,8008_돈암사거리.성신여대입구,8006_미아리고개.미아리예술극장
102,8006_미아리고개.미아리예술극장,8004_길음뉴타운
102,8004_길음뉴타운,8002_길음2동주민센터
102,8002_길음2동주민센터,133_미아사거리역
102,133_미아사거리역,9010_도봉세무서.성북시장
102,9010_도봉세무서.성북시장,134_미아역
102,134_미아역,9006_수유시장.성신여대미아캠퍼스앞
102,9006_수유시장.성신여대미아캠퍼스앞,9266_수유사거리
102,9266_수유사거리,9149_강북경찰서입구
102,9149_강북경찰서입구,9151_북부시장입구
102,9151_북부시장입구,9153_번동사거리
102,9153_번동사거리,10250_창동서울탁주앞
102,10250_창동서울탁주앞,10330_창동.신창시장
102,10330_창동.신창시장,10248_국립현대미술관창동레지던시
102,10248_국립현대미술관창동레지던시,10246_창림초교창동신창아파트앞
102,10246_창림초교창동신창아파트앞,10244_도봉문화정보도서관
102,10244_도봉문화정보도서관,10241_창동주공4단지
102,10241_창동주공4단지,10278_창동주공17단지
102,10278_창동주공17단지,11247_마들근린공원.노원에코센터
102,11247_마들근린공원.노원에코센터,308_중계역
102,308_중계역,11257_백병원
102,11257_백병원,11256_상계주공4단지
102,11256_상계주공4단지,11255_상계주공6단지
102,11255_상계주공6단지,69_노원역
102,69_노원역,11209_상계초등학교
103,11493_삼화상운,8185_월계2교.참누리아파트
103,8185_월계2교.참누리아파트,8187_광운초교앞
103,8187_광운초교앞,8239_장위래미안아파트
103,8239_장위래미안아파트,8220_꿈의숲아이파크아파트
103,8220_꿈의숲아이파크아파트,8222_장곡초교사거리
103,8222_장곡초교사거리,8293_장곡초교
103,8293_장곡초교,8282_청소년문화누림센터
103,8282_청소년문화누림센터,8280_장위1동치안센터
103,8280_장위1동치안센터,8278_장위1동주민센터
103,8278_장위1동주민센터,8276_장위동고개
103,8276_장위동고개,8406_장위동입구
103,8406_장위동입구,9189_창문여고앞
103,9189_창문여고앞,9190_숭곡초등학교입구
103,9190_숭곡초등학교입구,8001_길음2동주민센터
103,8001_길음2동주민센터,8003_길음뉴타운
103,8003_길음뉴타운,8005_미아리고개.미아리예술극장
103,8005_미아리고개.미아리예술극장,8007_돈암사거리.성신여대입구
103,8007_돈암사거리.성신여대입구,8175_삼선동주민센터
103,8175_삼선동주민센터,8177_성북구청.성북경찰서
103,8177_성북구청.성북경찰서,145_보문역
103,145_보문역,8181_보문동성당
103,8181_보문동성당,8183_보문동주민센터
103,8183_보문동주민센터,1243_신설동로터리
103,1243_신설동로터리,1044_동묘앞
103,1044_동묘앞,1037_동대문
103,1037_동대문,1022_종로6가.동대문종합시장
103,1022_종로6가.동대문종합시장,1020_종로5가.광장시장
103,1020_종로5가.광장시장,1018_종로4가.종묘
103,1018_종로4가.종묘,1016_종로3가.탑골공원
103,1016_종로3가.탑골공원,1014_종로2가
103,1014_종로2가,1012_종로1가
103,1012_종로1가,1010_광화문
103,1010_광화문,1008_서울역사박물관.경희궁앞
103,1008_서울역사박물관.경희궁앞,13039_경찰청.동북아역사재단
103,13039_경찰청.동북아역사재단,181_서울역
103,181_서울역,2122_숭례문
103,2122_숭례문,2219_남대문시장앞.이회영활동터
103,2219_남대문시장앞.이회영활동터,2142_롯데영프라자
103,2142_롯데영프라자,2139_우리은행종로지점
103,2139_우리은행종로지점,1013_종로2가
103,1013_종로2가,1015_종로3가.탑골공원
103,1015_종로3가.탑골공원,1017_종로4가.종묘
103,1017_종로4가.종묘,1019_종로5가.광장시장
103,1019_종로5가.광장시장,1021_종로6가.동대문종합시장
103,1021_종로6가.동대문종합시장,99_동대문역
103,99_동대문역,1041_동묘앞
103,1041_동묘앞,223_신설동역
103,223_신설동역,8184_보문동주민센터
103,8184_보문동주민센터,8182_보문동성당
103,8182_보문동성당,145_보문역
103,145_보문역,8178_성북구청.성북경찰서
103,8178_성북구청.성북경찰서,8176_삼선동주민센터
103,8176_삼선동주민센터,8008_돈암사거리.성신여대입구
103,8008_돈암사거리.성신여대입구,8006_미아리고개.미아리예술극장
103,8006_미아리고개.미아리예술극장,8004_길음뉴타운
103,8004_길음뉴타운,8002_길음2동주민센터
103,8002_길음2동주민센터,8101_숭곡초교입구
103,8101_숭곡초교입구,8102_창문여고
103,8102_창문여고,8275_장위동고개
103,8275_장위동고개,8277_장위1동주민센터
103,8277_장위1동주민센터,8279_장위1동치안센터
103,8279_장위1동치안센터,8281_청소년문화누림센터
103,8281_청소년문화누림센터,8294_장곡초교
103,8294_장곡초교,8221_장곡초교사거리
103,8221_장곡초교사거리,8219_꿈의숲아이파크아파트
103,8219_꿈의숲아이파크아파트,8242_장위래미안아파트
103,8242_장위래미안아파트,8188_광운초교
103,8188_광운초교,8186_월계2교
103,8186_월계2교,11506_월계주공1단지아파트앞
104,9194_강북청소년수련관,9310_무량사입구
104,9310_무량사입구,9196_국립4.19민주묘지
104,9196_국립4.19민주묘지,9111_국립4.19민주묘지입구사거리
104,9111_국립4.19민주묘지입구사거리,9120_인수동장미원
104,9120_인수동장미원,6_가오리역
104,6_가오리역,9134_우이초등학교
104,9134_우이초등학교,9156_수유보건지소
104,9156_수유보건지소,9158_빨래골입구.수유1동주민센터
104,9158_빨래골입구.수유1동주민센터,9160_롯데마트삼양점.래미안1차아파트
104,9160_롯데마트삼양점.래미안1차아파트,9162_삼양초등학교
104,9162_삼양초등학교,9164_강북청소년문화정보도서관입구
104,9164_강북청소년문화정보도서관입구,9166_삼양동사거리
104,9166_삼양동사거리,9168_송천초등학교.미아뉴타운입구
104,9168_송천초등학교.미아뉴타운입구,8171_미아초교
104,8171_미아초교,8173_길음동동부아파트
104,8173_길음동동부아파트,8003_길음뉴타운
104,8003_길음뉴타운,8005_미아리고개.미아리예술극장
104,8005_미아리고개.미아리예술극장,8007_돈암사거리.성신여대입구
104,8007_돈암사거리.성신여대입구,8009_삼선교.한성대학교
104,8009_삼선교.한성대학교,1005_혜화동로터리.여운형활동터
104,1005_혜화동로터리.여운형활동터,1003_명륜3가.성대입구
104,1003_명륜3가.성대입구,1002_창경궁.서울대학교병원
104,1002_창경궁.서울대학교병원,1198_원남동
104,1198_원남동,1247_광장시장
104,1247_광장시장,2164_중구청앞.덕수중학교
104,2164_중구청앞.덕수중학교,328_충무로역
104,328_충무로역,2151_퇴계로3가.한옥마을.한국의집
104,2151_퇴계로3가.한옥마을.한국의집,124_명동역
104,124_명동역,355_회현역
104,355_회현역,2118_숭례문.한국일보
104,2118_숭례문.한국일보,181_서울역
104,181_서울역,355_회현역
104,355_회현역,124_명동역
104,124_명동역,2152_퇴계로3가.한옥마을.한국의집
104,2152_퇴계로3가.한옥마을.한국의집,328_충무로역
104,328_충무로역,2207_퇴계로5가
104,2207_퇴계로5가,2168_을지로5가.훈련원종합체육관
104,2168_을지로5가.훈련원종합체육관,2167_방산시장.훈련원종합체육관
104,2167_방산시장.훈련원종합체육관,1212_종로5가
104,1212_종로5가,1205_종로5가.효제초등학교
104,1205_종로5가.효제초등학교,1204_종로5가.효제동.김상옥의거터
104,1204_종로5가.효제동.김상옥의거터,1219_방송통신대.이화장
104,1219_방송통신대.이화장,345_혜화역
104,345_혜화역,8010_삼선교.한성대학교.조소앙활동터
104,8010_삼선교.한성대학교.조소앙활동터,8008_돈암사거리.성신여대입구
104,8008_돈암사거리.성신여대입구,8006_미아리고개.미아리예술극장
104,8006_미아리고개.미아리예술극장,8123_돈암동삼성아파트입구
104,8123_돈암동삼성아파트입구,8174_길음동동부아파트
104,8174_길음동동부아파트,8172_미아초교
104,8172_미아초교,9169_송천초등학교.미아뉴타운입구
104,9169_송천초등학교.미아뉴타운입구,9167_삼양동사거리
104,9167_삼양동사거리,9165_강북청소년문화정보도서관입구
104,9165_강북청소년문화정보도서관입구,9163_삼양초등학교
104,9163_삼양초등학교,9161_롯데마트삼양점.래미안1차아파트
104,9161_롯데마트삼양점.래미안1차아파트,9159_빨래골입구.서울수유초등학교
104,9159_빨래골입구.서울수유초등학교,9157_수유보건지소
104,9157_수유보건지소,9135_우이초등학교
104,9135_우이초등학교,6_가오리역
104,6_가오리역,9121_인수동장미원
104,9121_인수동장미원,9110_국립4.19민주묘지입구사거리
104,9110_국립4.19민주묘지입구사거리,9197_국립4.19민주묘지
104,9197_국립4.19민주묘지,9311_무량사입구
104,9311_무량사입구,9195_강북청소년수련관
105,11502_7단지영업소,11189_상계10동우체국
105,11189_상계10동우체국,11184_대림아파트상가
105,11184_대림아파트상가,11186_도봉면허시험장
105,11186_도봉면허시험장,11244_상계주공3단지
105,11244_상계주공3단지,11245_상계주공2단지
105,11245_상계주공2단지,11246_상계주공1단지
105,11246_상계주공1단지,308_중계역
105,308_중계역,11367_노원구민의전당
105,11367_노원구민의전당,333_하계역
105,333_하계역,11448_하계장미아파트
105,11448_하계장미아파트,11160_서울과학기술대입구
105,11160_서울과학기술대입구,29_공릉역
105,29_공릉역,11102_공릉시장
105,11102_공릉시장,330_태릉입구역
105,330_태릉입구역,7101_극동늘푸른아파트
105,7101_극동늘푸른아파트,122_먹골역
105,122_먹골역,7105_한국전력동대문중랑지사
105,7105_한국전력동대문중랑지사,313_중화역
105,313_중화역,7109_국민은행중화동지점
105,7109_국민은행중화동지점,311_중랑역
105,311_중랑역,6009_중랑교
105,6009_중랑교,6011_삼육서울병원
105,6011_삼육서울병원,6013_시조사삼거리
105,6013_시조사삼거리,6014_떡전교사거리.동대문노인복지관
105,6014_떡전교사거리.동대문노인복지관,6021_청량리미주아파트.동대문세무서
105,6021_청량리미주아파트.동대문세무서,325_청량리역
105,325_청량리역,6022_청량리.청과물도매시장
105,6022_청량리.청과물도매시장,302_제기동역
105,302_제기동역,6026_용두동사거리.한국의류시험연구원
105,6026_용두동사거리.한국의류시험연구원,223_신설동역
105,223_신설동역,1044_동묘앞
105,1044_동묘앞,1037_동대문
105,1037_동대문,1288_종로중부새마을금고
105,1288_종로중부새마을금고,2173_동대문역사문화공원
105,2173_동대문역사문화공원,2170_광희동
105,2170_광희동,2206_퇴계로6가
105,2206_퇴계로6가,2208_퇴계로5가
105,2208_퇴계로5가,328_충무로역
105,328_충무로역,2151_퇴계로3가.한옥마을.한국의집
105,2151_퇴계로3가.한옥마을.한국의집,124_명동역
105,124_명동역,355_회현역
105,355_회현역,2122_숭례문
105,2122_숭례문,2219_남대문시장앞.이회영활동터
105,2219_남대문시장앞.이회영활동터,2142_롯데영프라자
105,2142_롯데영프라자,2156_을지로입구.로얄호텔
105,2156_을지로입구.로얄호텔,2159_을지로2가.파인에비뉴
105,2159_을지로2가.파인에비뉴,2161_을지로3가
105,2161_을지로3가,2163_을지로4가.베스트웨스턴국도
105,2163_을지로4가.베스트웨스턴국도,2166_을지로5가.중부시장
105,2166_을지로5가.중부시장,2169_을지로6가.국립중앙의료원
105,2169_을지로6가.국립중앙의료원,2174_동대문역사문화공원
105,2174_동대문역사문화공원,99_동대문역
105,99_동대문역,1041_동묘앞
105,1041_동묘앞,223_신설동역
105,223_신설동역,6025_용두동사거리
105,6025_용두동사거리,302_제기동역
105,302_제기동역,6426_청량리수산시장
105,6426_청량리수산시장,325_청량리역
105,325_청량리역,6114_서울성심병원
105,6114_서울성심병원,6117_휘경동입구
105,6117_휘경동입구,6012_삼육서울병원
105,6012_삼육서울병원,6010_중랑교
105,6010_중랑교,311_중랑역
105,311_중랑역,7110_중화동한신아파트
105,7110_중화동한신아파트,313_중화역
105,313_중화역,7106_한국전력동대문중랑지사
105,7106_한국전력동대문중랑지사,122_먹골역
105,122_먹골역,7102_묵동자이.신도브래뉴아파트
105,7102_묵동자이.신도브래뉴아파트,330_태릉입구역
105,330_태릉입구역,11101_공릉시장
105,11101_공릉시장,29_공릉역
105,29_공릉역,11159_서울과학기술대입구
105,11159_서울과학기술대입구,11417_하계미성아파트
105,11417_하계미성아파트,333_하계역
105,333_하계역,11374_서울시립북서울미술관
105,11374_서울시립북서울미술관,308_중계역
105,308_중계역,11257_백병원
105,11257_백병원,11256_상계주공4단지
105,11256_상계주공4단지,11255_상계주공6단지
105,11255_상계주공6단지,11185_도봉면허시험장
105,11185_도봉면허시험장,11183_상계주공7단지
105,11183_상계주공7단지,11188_상계주공7단지.광림교회앞
105,11188_상계주공7단지.광림교회앞,11504_7단지영업소
106,61172_대원여객,61171_가재울교차로.일신건영휴먼빌아
106,61171_가재울교차로.일신건영휴먼빌아,2_가능역
106,2_가능역,61120_경기북부보훈지청
106,61120_경기북부보훈지청,61002_의정부경찰서앞
106,61002_의정부경찰서앞,284_의정부역
106,284_의정부역,61021_구)의정부3동우체국
106,61021_구)의정부3동우체국,284_의정부역
106,284_의정부역,61040_의정부교앞
106,61040_의정부교앞,354_회룡역
106,354_회룡역,61030_호원동.한주3.4차아파트
106,61030_호원동.한주3.4차아파트,61047_자동차검사소.한주아파트
106,61047_자동차검사소.한주아파트,61046_회룡중학교
106,61046_회룡중학교,61034_안말.병무청.호원예비군훈련장
106,61034_안말.병무청.호원예비군훈련장,120_망월사역
106,120_망월사역,61044_장수원.신한대학교
106,61044_장수원.신한대학교,61036_호원고교.호암초교
106,61036_호원고교.호암초교,61038_롯데.신도아파트
106,61038_롯데.신도아파트,61605_다락원.서울도솔학교앞
106,61605_다락원.서울도솔학교앞,93_도봉산역
106,93_도봉산역,10003_도봉한신아파트
106,10003_도봉한신아파트,94_도봉역
106,94_도봉역,10007_신도봉사거리
106,10007_신도봉사거리,139_방학역
106,139_방학역,10011_도봉보건소
106,10011_도봉보건소,10013_도봉구민회관.도봉문화원
106,10013_도봉구민회관.도봉문화원,231_쌍문역
106,231_쌍문역,10017_우이1교앞
106,10017_우이1교앞,9001_수유3동우체국
106,9001_수유3동우체국,204_수유역
106,204_수유역,9005_수유시장.성신여대미아캠퍼스앞
106,9005_수유시장.성신여대미아캠퍼스앞,134_미아역
106,134_미아역,9009_도봉세무서.성북시장
106,9009_도봉세무서.성북시장,133_미아사거리역
106,133_미아사거리역,8001_길음2동주민센터
106,8001_길음2동주민센터,8003_길음뉴타운
106,8003_길음뉴타운,8005_미아리고개.미아리예술극장
106,8005_미아리고개.미아리예술극장,8007_돈암사거리.성신여대입구
106,8007_돈암사거리.성신여대입구,8009_삼선교.한성대학교
106,8009_삼선교.한성대학교,1005_혜화동로터리.여운형활동터
106,1005_혜화동로터리.여운형활동터,1003_명륜3가.성대입구
106,1003_명륜3가.성대입구,1002_창경궁.서울대학교병원
106,1002_창경궁.서울대학교병원,1198_원남동
106,1198_원남동,1019_종로5가.광장시장
106,1019_종로5가.광장시장,1205_종로5가.효제초등학교
106,1205_종로5가.효제초등학교,1204_종로5가.효제동.김상옥의거터
106,1204_종로5가.효제동.김상옥의거터,1219_방송통신대.이화장
106,1219_방송통신대.이화장,345_혜화역
106,345_혜화역,8010_삼선교.한성대학교.조소앙활동터
106,8010_삼선교.한성대학교.조소앙활동터,8008_돈암사거리.성신여대입구
106,8008_돈암사거리.성신여대입구,8006_미아리고개.미아리예술극장
106,8006_미아리고개.미아리예술극장,8004_길음뉴타운
106,8004_길음뉴타운,8002_길음2동주민센터
106,8002_길음2동주민센터,133_미아사거리역
106,133_미아사거리역,9010_도봉세무서.성북시장
106,9010_도봉세무서.성북시장,134_미아역
106,134_미아역,9006_수유시장.성신여대미아캠퍼스앞
106,9006_수유시장.성신여대미아캠퍼스앞,204_수유역
106,204_수유역,9002_수유3동우체국
106,9002_수유3동우체국,10018_우이1교앞
106,10018_우이1교앞,231_쌍문역
106,231_쌍문역,10014_도봉구민회관.도봉문화원
